GeneID	TranscriptID	Length	D21_V_1	D21_IFN_1	D21_V_2	D21_IFN_2	D21_V_3	D21_IFN_3
CACNB2	NM_201597	6057	8	7	7	2	9	1
NSUN6	NM_001351115	2163	1718	2714	2216	1507	1478	1654
CACNB2	NM_201596	6129	11	7	8	2	9	1
SLC39A12	NM_001282733	2805	4	8	4	0	1	2
CACNB2	NM_201571	6488	11	7	8	2	9	1
NSUN6	NM_001351116	1904	1473	2328	1916	1274	1232	1440
CACNB2	NM_001167945	6374	8	8	7	2	9	1
CACNB2	NM_001330060	6085	8	8	7	2	9	1
SLC39A12	NM_001145195	2722	5	8	4	0	1	2
CACNB2	NM_000724	6199	11	7	8	2	9	1
CACNB2	NM_201590	5872	11	7	8	2	9	1
CACNB2	NM_201570	6129	13	7	8	2	9	1
NSUN6	NM_001351118	1930	1581	2462	2029	1427	1328	1496
CACNB2	NM_201593	6015	8	8	7	2	9	1
SLC39A12	NM_001282734	2461	5	8	4	0	1	2
NSUN6	NM_182543	2166	1819	2876	2354	1550	1555	1769
MALRD1	NM_001142308	6850	2	5	2	1	7	4
NEBL	NM_006393	9215	1	7	3	0	0	5
LINC02643	NR_155751	439	0	0	0	0	1	0
MLLT10	NR_136736	5499	5615	8957	6789	4921	4698	5062
MLLT10	NM_001324297	5687	5481	8762	6664	4841	4607	4968
DNAJC1	NM_022365	2100	4016	6359	5147	3571	3249	3883
MLLT10	NM_004641	5127	5018	8017	6049	4016	4164	4478
MLLT10	NM_001195626	5203	5614	9009	6794	4885	4702	5085
MIR1915HG	NR_160800	3799	47	65	80	35	74	28
ARMC3	NM_001282747	3258	0	0	0	0	2	0
SPAG6	NM_012443	2568	32	94	59	59	36	64
SPAG6	NM_001253854	2923	32	94	59	59	36	64
SPAG6	NM_001253855	2784	32	98	59	59	38	65
PIP4K2A	NM_001330062	3614	22394	36007	26963	15472	18209	21413
ARMC3	NM_173081	3718	0	0	0	0	2	0
ARMC3	NM_001282746	2478	0	0	1	0	2	0
ARMC3	NM_001282745	3697	0	0	0	0	2	0
PIP4K2A	NM_005028	3820	24409	39272	29087	17489	20025	23551
SPAG6	NM_172242	2422	29	78	54	39	32	50
C10orf67	NM_001365862	3933	0	1	1	0	0	0
C10orf67	NM_001351306	1605	0	1	0	0	0	0
C10orf67	NM_153714	2901	0	1	0	0	0	0
ARHGAP21	NM_020824	7381	5638	8792	7368	5241	5109	5306
ARHGAP21	NM_001367451	7090	5579	8706	7302	5203	5076	5246
PRTFDC1	NM_001282786	1862	68	134	59	43	39	49
KIAA1217	NM_001282767	6052	123	137	181	79	73	68
KIAA1217	NM_001282768	5977	131	141	178	82	81	67
ARHGAP21	NR_160023	7592	5595	8721	7322	5205	5095	5263
ARHGAP21	NM_001367449	7166	5581	8706	7302	5203	5077	5249
ARHGAP21	NM_001367450	7491	5588	8710	7305	5208	5081	5251
ARHGAP21	NM_001367452	6839	5372	8397	7088	5097	4869	5045
ARHGAP21	NR_160021	7394	5593	8720	7319	5204	5091	5265
ARHGAP21	NR_160022	7511	5595	8739	7337	5214	5100	5268
KIAA1217	NM_001282769	5875	112	135	158	63	65	60
ARHGAP21	NM_001367453	7288	5581	8707	7305	5204	5080	5244
KIAA1217	NM_019590	7407	139	150	201	93	86	71
KIAA1217	NM_001282770	5586	107	126	148	58	60	56
PRTFDC1	NM_020200	1939	71	145	62	52	41	52
ARHGAP21	NM_001367454	7264	5568	8689	7298	5201	5071	5243
ARHGAP21	NM_001367448	7120	5581	8706	7302	5203	5077	5249
ENKUR	NM_001270383	3295	1	0	1	0	0	0
KIAA1217	NM_001321681	5056	90	107	136	37	52	53
ARHGAP21	NM_001367447	7351	5636	8792	7368	5241	5108	5303
LINC00836	NR_108067	1901	0	0	0	0	0	0
LINC00836	NR_108068	1640	0	0	0	0	0	0
GPR158	NM_020752	7022	0	0	3	3	3	1
MYO3A	NM_017433	5624	6	12	14	2	1	2
MYO3A	NM_001368265	2775	4	6	2	0	0	2
PDSS1	NM_001321979	1943	2580	4227	3067	2117	2246	2529
YME1L1	NM_014263	4191	23831	37567	29485	17284	20154	23081
YME1L1	NM_001253866	4128	22743	35702	28033	16946	19202	21958
APBB1IP	NM_019043	2633	13143	18357	14904	10228	11053	11286
PDSS1	NM_014317	1583	2422	4011	2924	1907	2119	2357
PDSS1	NM_001321978	1669	1852	3050	2200	1446	1611	1831
YME1L1	NM_139312	4362	23906	37672	29563	17339	20201	23156
MPP7	NM_001318170	5137	8	17	6	2	8	13
MPP7	NM_173496	5191	8	15	6	2	5	12
MPP7	NR_134517	5271	8	17	6	2	8	13
RAB18	NR_046172	4813	3523	5476	4477	1506	2890	3523
RAB18	NM_001256412	4811	3303	5130	4239	1604	2700	3364
RAB18	NM_021252	4875	4799	7240	5936	2491	3954	4751
ARMC4	NM_001312689	2742	0	1	0	0	0	0
ARMC4	NM_001290020	3612	0	1	0	0	0	0
ARMC4	NM_018076	3603	0	1	0	0	0	0
MPP7	NR_134518	5222	8	17	6	0	7	10
RAB18	NM_001256411	4808	4048	6118	5070	2032	3289	4032
RAB18	NM_001256410	5090	4906	7389	6069	2574	4022	4836
RAB18	NM_001256415	4931	3540	5510	4515	1501	2887	3530
ARMC4	NM_001290021	2523	0	0	0	0	0	0
LINC02652	NR_134496	273	0	1	1	0	0	0
WAC	NM_016628	5912	22508	36175	27701	18481	19990	21833
WAC	NM_100264	5638	20767	33394	25767	17210	18387	20029
WAC	NM_100486	5603	18645	30060	23138	13546	16264	18015
SVIL	NM_001323600	6931	59	59	46	42	40	51
SVIL	NM_003174	6716	58	59	46	42	40	49
SVIL	NM_021738	8306	58	58	46	45	40	49
JCAD	NM_001350001	9363	2	2	3	3	0	5
JCAD	NM_001350022	9468	2	2	3	3	0	5
JCAD	NM_001350021	9386	2	2	3	3	0	5
SVIL	NM_001323599	7275	58	59	46	45	40	49
JCAD	NM_020848	9323	2	2	3	3	0	5
ZNF438	NM_001143769	3420	585	772	753	515	450	498
ZNF438	NM_001143767	3108	585	768	757	511	454	502
ZNF438	NM_001143768	3166	588	785	779	519	466	515
ZNF438	NM_001143770	3346	594	792	790	519	472	516
ZNF438	NM_001143771	3317	566	756	737	500	449	493
ZNF438	NM_182755	3247	592	790	782	519	468	515
ZNF438	NR_026560	2330	423	516	520	335	314	362
LINC02664	NR_134478	930	0	0	0	2	0	1
ZNF438	NM_001143766	3295	592	789	783	521	471	521
ARHGAP12	NM_001270699	4716	1246	1730	1341	524	916	973
ARHGAP12	NM_001270697	4964	1330	1862	1474	581	1017	1062
EPC1	NM_001282391	3915	4138	6372	5048	3231	3386	3687
ARHGAP12	NM_001270698	4829	1254	1738	1358	525	942	981
ARHGAP12	NM_018287	5060	1396	1926	1563	645	1063	1113
ARHGAP12	NM_001270695	5090	1363	1890	1507	626	1029	1084
ARHGAP12	NM_001270696	4970	1321	1806	1450	591	989	1033
NRP1	NM_001330068	5829	3	1	7	7	9	0
NRP1	NM_003873	5640	3	1	7	7	9	0
NRP1	NM_001024629	2373	1	1	4	7	8	0
NRP1	NM_001024628	2478	1	1	4	7	9	0
NRP1	NM_001244972	5862	4	1	7	7	8	0
NRP1	NR_045259	5677	3	0	5	7	8	0
NRP1	NM_001244973	5859	3	1	7	7	8	0
CREM	NM_001352467	2174	3335	5645	3744	2945	2645	3459
CREM	NM_183013	2549	4448	7321	4919	3899	3422	4601
CREM	NM_181571	2448	2357	3894	2639	1626	1718	2430
CREM	NM_001267563	1889	2077	3556	2357	1452	1572	2164
CREM	NM_001352465	1648	1421	2583	1724	922	1143	1500
CREM	NM_001352466	2050	2678	4626	3069	2071	2096	2794
CCNY	NM_001282852	4631	6408	9709	7583	4697	5037	5623
CCNY	NM_001282853	4769	7544	11314	8793	5917	5905	6658
CREM	NM_001267562	2219	3176	5267	3523	2773	2443	3314
CREM	NM_001881	1289	1822	2820	1876	1892	1344	1814
CCNY	NM_145012	5067	7897	11869	9161	6176	6170	6992
CCNY	NM_001282854	4930	6577	9812	7575	5017	5055	5781
CCNY	NM_181698	4682	6504	9765	7692	4725	5057	5685
PCAT5	NR_110138	3550	0	1	0	0	0	0
ANKRD30A	NM_052997	4405	0	0	3	0	2	0
ZNF33A	NM_006974	6081	5274	8110	6949	3253	4666	5056
ZNF33A	NM_001324175	6156	5290	8128	6968	3253	4673	5062
ZNF33A	NM_001278179	6204	5290	8139	6972	3253	4677	5065
ZNF33A	NM_001278178	6126	5420	8317	7171	3440	4795	5183
ZNF33A	NM_001278176	6196	5372	8275	7131	3414	4764	5171
ZNF33A	NR_136709	4255	995	1503	1217	884	834	965
ZNF33A	NR_136710	4150	861	1287	1008	680	727	810
ZNF33A	NM_001324178	6063	5072	7854	6753	3091	4477	4832
ZNF33A	NM_001324177	6196	5422	8304	7174	3452	4794	5192
ZNF37A	NM_001324257	4629	451	671	502	430	374	449
ZNF37A	NM_001324256	4445	365	548	403	351	306	362
ZNF33A	NM_001278175	6180	5374	8283	7137	3416	4770	5171
ZNF33A	NM_001278174	6191	5401	8291	7166	3431	4780	5181
ZNF33A	NM_001278173	6200	5402	8316	7182	3419	4788	5183
ZNF33A	NM_006954	6116	5370	8273	7126	3406	4761	5163
ZNF33A	NM_001324176	6086	5288	8120	6955	3274	4676	5065
ZNF33A	NM_001278177	6112	5087	7867	6756	3118	4480	4843
ZNF37A	NM_001324258	4151	221	319	286	184	178	216
ZNF33A	NM_001278171	6239	5401	8302	7171	3431	4786	5186
ZNF33A	NM_001278170	6028	4981	7693	6586	2959	4383	4730
LOC441666	NR_024380	6661	0	0	0	0	0	0
CCNYL2	NR_103829	3305	0	0	0	0	0	0
ZNF33B	NR_130948	2295	341	440	390	243	264	291
ZNF33B	NR_130949	2227	167	204	168	100	131	140
ZNF33B	NR_130950	2147	102	139	104	54	82	85
ZNF33B	NM_001305033	5929	2606	3756	3739	1502	2321	2469
ZNF33B	NM_001305036	5987	2784	3996	3957	1649	2483	2618
ZNF33B	NM_001305035	6059	2827	4056	4011	1667	2524	2654
ZNF33B	NM_001305038	6006	2649	3818	3794	1536	2368	2507
ZNF33B	NM_001305039	6064	2829	4065	4016	1683	2530	2658
ZNF33B	NM_001305037	5914	2611	3772	3749	1497	2346	2471
ZNF33B	NR_130951	794	32	38	31	20	25	34
ZNF33B	NM_006955	5982	2782	3989	3953	1633	2477	2614
ZNF33B	NM_001305040	6140	2841	4066	4026	1687	2531	2661
ZNF32-AS3	NR_038867	1928	1	0	1	2	0	0
ZNF32	NM_001005368	1297	1062	1453	1282	945	737	801
ZNF32	NM_001324165	1403	1098	1494	1311	978	756	822
ZNF32	NM_001324168	1301	1079	1470	1290	960	742	809
ZNF32	NM_001324164	1265	1121	1550	1323	997	770	839
ZNF32	NM_001324166	1167	1102	1528	1305	987	755	829
ZNF32	NM_001324167	1163	1099	1523	1302	979	752	825
ZNF32-AS2	NR_047558	905	7	6	5	11	2	5
LINC02658	NR_134484	404	0	0	0	0	0	0
LINC02658	NR_134483	606	0	0	0	0	0	0
ZNF32	NM_006973	1159	1081	1500	1292	964	746	817
RET	NM_001355216	3674	0	0	0	0	0	0
RET	NM_020975	5615	0	0	0	0	0	0
RET	NM_020630	4311	0	0	0	0	0	0
RASGEF1A	NM_145313	3382	4	6	1	0	1	3
TMEM72-AS1	NR_033842	3300	9	2	4	1	1	6
NCOA4	NM_001145263	3552	22916	34511	27628	16584	17812	20674
WASHC2C	NR_159966	4985	6616	10296	7991	6086	5620	6493
PARGP1	NR_029388	1448	315	540	447	300	331	337
WASHC2C	NM_001367405	4693	6609	10268	7977	6086	5605	6465
WASHC2C	NM_001367395	4705	6308	9918	7671	5805	5379	6190
NCOA4	NM_001145260	3738	22947	34543	27690	16594	17833	20700
WASHC2C	NM_001367404	4483	6033	9447	7368	5662	5142	5949
NCOA4	NM_001145261	3649	22930	34514	27677	16587	17825	20687
NCOA4	NM_001145262	3578	21886	33062	26557	15904	17096	19641
WASHC2C	NM_001367403	4570	6306	9897	7668	5795	5371	6180
WASHC2C	NM_001367408	4426	6410	10008	7795	5828	5428	6274
WASHC2C	NM_001367394	4384	5916	9225	7145	5425	4994	5792
WASHC2C	NM_001367401	4492	6439	9952	7724	5907	5442	6268
WASHC2C	NM_001367400	4507	6118	9503	7390	5544	5167	5953
WASHC2C	NM_001367407	4682	6207	9636	7473	5502	5266	5996
WASHC2C	NM_001367399	4328	5758	8994	6952	5064	4873	5603
WASHC2C	NM_001367410	4532	6008	9349	7242	5229	5072	5812
MARCHF8	NM_001002266	9148	4682	7416	5983	3619	3703	4301
WASHC2C	NM_001367409	4535	6205	9627	7461	5498	5258	5985
WASHC2C	NM_001367398	4667	6309	9907	7676	5799	5380	6197
WASHC2C	NM_001169107	4354	5919	9244	7208	5292	4990	5762
WASHC2C	NM_001169106	4456	6407	9989	7732	5961	5432	6304
WASHC2C	NM_001367397	4414	5873	9197	7123	5384	4911	5747
WASHC2C	NM_001367416	4243	6152	9566	7416	5655	5185	6020
WASHC2C	NM_001367415	4303	5868	9148	7100	5379	4968	5744
MARCHF8	NM_145021	9659	5106	8040	6536	3954	4049	4636
WASHC2C	NM_015262	4579	6609	10267	7977	6080	5605	6465
WASHC2C	NM_001330074	4642	6797	10661	8255	6331	5809	6692
WASHC2C	NM_001367406	4472	6397	10048	7748	5849	5473	6319
WASHC2C	NM_001367396	4417	6107	9638	7486	5543	5194	5989
WASHC2C	NM_001367402	4582	6205	9628	7464	5498	5258	5986
WASHC2C	NM_001367393	4647	6168	9580	7421	5478	5188	5988
NCOA4	NM_005437	3492	21903	33096	26571	15906	17121	19655
WASHC2C	NM_001367414	4649	6205	9628	7461	5504	5258	5985
WASHC2C	NM_001367413	4340	5512	8585	6629	4843	4647	5312
WASHC2C	NM_001367412	4739	6800	10671	8263	6335	5818	6709
MARCHF8	NM_001282866	10840	4699	7435	6001	3630	3710	4318
PARGP1-AGAP4	NR_160518	4319	814	1301	1007	1022	788	768
PARGP1-AGAP4	NR_160519	4408	855	1363	1051	1116	832	810
WASHC2C	NM_001367411	4598	6393	10021	7739	5749	5462	6212
PTPN20	NM_001352555	1999	0	1	2	0	0	0
PTPN20	NR_148022	1886	0	1	2	0	0	0
ANTXRLP1	NR_103827	1165	6	16	14	5	3	6
ANTXRLP1	NR_103828	985	1	10	3	5	1	1
LINC00842	NR_033957	2872	0	0	6	0	0	0
BMS1P1	NR_003611	4234	136	204	213	141	139	124
PTPN20	NM_001042363	2914	0	1	2	0	0	0
PTPN20	NM_001042364	2268	0	1	2	0	0	0
PTPN20	NM_001042365	1927	0	1	2	0	0	0
PTPN20	NM_001320681	2819	0	1	2	0	0	0
PTPN20	NM_001320682	2025	0	1	2	0	0	0
PTPN20	NM_001352521	2976	0	1	2	0	0	0
PTPN20	NM_001352522	2603	0	1	2	0	0	0
PTPN20	NM_001352523	2425	0	1	2	0	0	0
PTPN20	NM_001352525	2745	0	1	2	0	0	0
PTPN20	NM_001352526	2365	0	1	2	0	0	0
PTPN20	NM_001352527	2980	0	1	2	0	0	0
PTPN20	NM_001352528	2823	0	1	2	0	0	0
PTPN20	NM_001352529	2728	0	1	2	0	0	0
PTPN20	NM_001352530	2517	0	1	2	0	0	0
PTPN20	NM_001352531	2277	0	1	2	0	0	0
PTPN20	NM_001352532	2170	0	1	2	0	0	0
PTPN20	NM_001352534	2334	0	1	2	0	0	0
PTPN20	NM_001352536	2079	0	1	2	0	0	0
PTPN20	NM_001352537	2272	0	1	2	0	0	0
PTPN20	NM_001352538	2177	0	1	2	0	0	0
PTPN20	NM_001352541	2182	0	1	2	0	0	0
PTPN20	NM_001352542	2310	0	1	2	0	0	0
PTPN20	NM_001352543	2764	0	1	2	0	0	0
PTPN20	NM_001352544	2149	0	1	2	0	0	0
PTPN20	NM_001352545	2123	0	1	2	0	0	0
PTPN20	NM_001352547	2120	0	1	2	0	0	0
PTPN20	NM_001352548	2318	0	1	2	0	0	0
PTPN20	NM_001352552	2579	0	1	2	0	0	0
PTPN20	NM_001352553	2484	0	1	2	0	0	0
PTPN20	NM_001352554	2273	0	1	2	0	0	0
PTPN20	NM_015605	2520	0	1	2	0	0	0
PTPN20	NR_148023	1814	0	1	2	0	0	0
PTPN20	NM_001042358	2929	0	1	2	0	0	0
PTPN20	NM_001042359	2503	0	1	2	0	0	0
PTPN20	NM_001042360	2380	0	1	2	0	0	0
PTPN20	NM_001042361	2378	0	1	2	0	0	0
PTPN20	NM_001042362	2135	0	1	2	0	0	0
PTPN20	NM_001320683	2535	0	1	2	0	0	0
PTPN20	NM_001320684	2444	0	1	2	0	0	0
PTPN20	NM_001320685	2991	0	1	2	0	0	0
PTPN20	NM_001320686	2834	0	1	2	0	0	0
PTPN20	NM_001320688	2408	0	1	2	0	0	0
PTPN20	NM_001320689	2176	0	1	2	0	0	0
PTPN20	NM_001320690	2040	0	1	2	0	0	0
PTPN20	NM_001320691	2743	0	1	2	0	0	0
PTPN20	NM_001352524	2287	0	1	2	0	0	0
PTPN20	NM_001352533	2283	0	1	2	0	0	0
PTPN20	NM_001352539	2192	0	1	2	0	0	0
PTPN20	NM_001352546	1981	0	1	2	0	0	0
PTPN20	NM_001352550	2142	0	1	2	0	0	0
PTPN20	NM_001352551	1942	0	1	2	0	0	0
PTPN20	NR_148024	1829	0	1	2	0	0	0
PTPN20	NM_001352535	2349	0	1	2	0	0	0
PTPN20	NM_001352540	2249	0	1	2	0	0	0
PTPN20	NM_001352549	2097	0	1	2	0	0	0
PTPN20	NM_001042357	3071	0	1	2	0	0	0
SHLD2P3	NR_027634	3294	25	26	16	4	16	12
SHLD2P3	NR_160660	2328	262	363	346	260	224	262
SHLD2P3	NR_160661	2535	263	363	346	260	224	262
ARHGAP22	NR_144645	2677	5	14	3	1	2	4
ARHGAP22	NR_144646	2521	5	14	2	1	2	4
MAPK8	NR_136585	5809	2558	3949	3501	1701	2150	2305
ARHGAP22	NR_045675	3297	3	10	3	7	4	4
ARHGAP22	NM_001347736	1990	0	2	1	0	1	4
MAPK8	NM_001323321	5813	2734	4216	3748	1904	2325	2472
MAPK8	NM_001323320	5580	2255	3399	3045	1451	1856	1995
MAPK8	NM_001323326	5882	2717	4134	3698	1899	2274	2432
MAPK8	NM_001323325	6007	2846	4354	3885	2024	2421	2558
MAPK8	NM_001323324	5813	2614	3977	3547	1801	2184	2340
MAPK8	NM_001323323	5877	2728	4166	3736	1896	2309	2456
MAPK8	NM_001323322	6071	2847	4325	3890	2026	2423	2560
MAPK8	NR_136583	5809	2452	3731	3315	1606	2021	2187
MAPK8	NR_136584	5804	2344	3534	3153	1511	1921	2088
MAPK8	NM_001323330	6002	2737	4147	3722	1918	2315	2450
MAPK8	NM_001323329	5808	2505	3770	3384	1695	2079	2232
MAPK8	NM_001323328	5877	2608	3927	3535	1793	2169	2324
MAPK8	NM_001278547	5846	2630	4017	3589	1802	2220	2367
MAPK8	NM_139046	6076	2956	4532	4053	2132	2529	2668
MAPK8	NM_139049	6071	2727	4086	3689	1923	2282	2428
MAPK8	NM_001323331	6002	2617	3908	3521	1815	2175	2318
MAPK8	NM_001323327	6007	2726	4115	3684	1921	2280	2426
MAPK8	NM_001323302	6076	2836	4293	3852	2029	2387	2536
ARHGAP22	NM_001256025	2687	3	9	3	1	2	4
ARHGAP22	NM_001347738	2822	3	9	3	1	2	4
ARHGAP22	NM_001256024	2777	5	14	3	1	2	4
ARHGAP22	NM_001347735	2600	5	14	3	1	2	4
ARHGAP22	NM_021226	2729	5	14	3	1	2	4
VSTM4	NM_001031746	6414	2	8	9	10	6	5
ARHGAP22	NR_144643	3196	5	14	3	1	3	4
ARHGAP22	NR_144644	3067	5	14	3	1	3	4
WDFY4	NM_001370153	5637	9177	13934	11156	8248	8338	9139
WDFY4	NM_020945	10023	28185	40759	33540	25640	24447	27429
ARHGAP22	NR_144642	3144	5	14	3	1	3	4
PARG	NM_001324381	3873	4769	7084	5592	3340	3781	4265
WASHC2A	NM_001291398	4645	6651	10836	8281	6464	5786	6647
ASAH2	NM_019893	4797	166	287	226	90	157	201
WASHC2A	NM_001330102	4456	6335	10334	7928	6155	5557	6302
PARG	NR_130169	3034	3325	4824	3812	2220	2622	2961
PARG	NR_130168	4088	5059	7487	5805	3515	4097	4559
ASAH2	NM_001143974	4692	166	287	226	90	157	201
PARG	NR_136754	4319	5247	7763	6069	3649	4224	4734
PARG	NR_136753	3101	3466	5023	3980	2337	2735	3100
PARG	NR_136752	4021	4829	7122	5528	3332	3880	4344
PARG	NR_136755	4386	5477	8128	6346	3832	4441	4949
PARG	NM_003631	4299	5473	8122	6342	3832	4437	4946
PARG	NR_136756	4175	5063	7493	5809	3515	4101	4562
PARG	NM_001303489	3061	3391	4920	3953	2265	2693	2988
PARG	NM_001303487	4232	5243	7757	6065	3649	4220	4731
PARG	NM_001303486	3869	4763	7075	5580	3332	3769	4262
WASHC2A	NM_001005751	4642	6761	11034	8445	6576	5926	6772
A1CF	NM_001198819	9529	1	0	2	5	1	0
A1CF	NM_001198820	9412	1	0	2	0	1	0
A1CF	NM_138933	9364	1	0	2	0	1	0
A1CF	NM_014576	9221	1	0	2	0	1	0
A1CF	NM_138932	9293	1	0	2	5	1	0
A1CF	NM_001198818	9362	1	0	2	0	1	0
A1CF	NM_001370130	9173	1	0	2	0	1	0
A1CF	NM_001370131	9197	1	0	2	5	1	0
PRKG1-AS1	NR_038277	2253	0	0	0	0	0	0
LOC105378305	NR_155748	367	1	1	0	0	0	0
ZWINT	NM_032997	1851	21723	32378	22640	16116	17261	19473
ZWINT	NM_007057	1856	21203	31557	22047	15579	16794	18975
ZWINT	NM_001005413	1519	14840	22397	15499	10041	11471	13069
IPMK	NM_152230	6093	1344	2176	1708	672	1221	1339
LOC112268068	NR_158219	4051	0	0	0	0	0	0
PHYHIPL	NM_032439	3521	0	1	0	0	2	2
PHYHIPL	NM_001143774	3360	0	1	0	0	2	2
ANK3	NM_020987	17019	13	22	18	15	17	11
CCDC6	NM_005436	5726	12588	18236	16776	8166	11183	12006
ANK3	NM_001149	7203	14	14	14	3	11	9
ANK3	NM_001320874	9489	14	20	18	14	16	13
ANK3	NM_001204404	9584	16	20	18	14	16	13
ANK3	NM_001204403	9343	14	20	18	14	16	13
TMEM26-AS1	NR_120643	1243	0	0	0	0	0	0
RHOBTB1	NM_001350908	4398	3	3	2	0	1	3
CABCOCO1	NM_001366908	1461	0	0	0	0	0	1
RHOBTB1	NM_001350907	4394	3	3	2	0	1	3
RHOBTB1	NM_001350902	4337	3	3	2	0	1	3
CABCOCO1	NM_001366906	1328	0	0	0	0	0	1
CABCOCO1	NM_001366905	1224	0	0	0	0	0	1
CABCOCO1	NM_173554	1252	0	0	0	0	0	0
RHOBTB1	NM_001350903	4392	3	3	2	0	1	3
RHOBTB1	NM_001350906	4449	3	3	2	0	1	3
ZNF365	NM_199452	2695	20	27	13	6	4	8
ZNF365	NM_199450	1710	0	0	0	0	0	0
ZNF365	NM_014951	3988	0	1	0	0	0	0
RTKN2	NM_145307	6886	5	12	14	3	4	4
RTKN2	NM_001282941	2213	1	2	0	3	2	1
ARID5B	NM_032199	7492	3425	6055	3849	3093	2388	2915
ZNF365	NM_199451	3201	15	21	13	5	3	6
JMJD1C	NM_001322252	8643	9496	14290	11358	5725	7926	8291
JMJD1C	NM_001318154	8427	9615	14501	11530	5871	8034	8381
JMJD1C	NM_001318153	8694	9654	14542	11548	5863	8059	8429
JMJD1C	NM_032776	8757	9587	14442	11478	5801	8004	8367
JMJD1C	NR_134512	8174	8477	12734	10118	5214	7011	7377
JMJD1C	NM_001282948	8675	9630	14505	11530	5818	8023	8409
JMJD1C	NM_001322254	8584	9534	14364	11407	5763	7930	8319
JMJD1C	NM_001322258	8321	9507	14359	11387	5791	7934	8284
REEP3	NM_001001330	5172	3541	5842	4391	2221	2894	3491
LINC01515	NR_120647	1082	7	2	2	0	1	1
LOC101928961	NR_111911	3780	0	1	0	0	0	0
LRRTM3	NM_178011	6049	0	0	0	0	0	0
SIRT1	NM_001314049	3377	2311	3581	2833	1027	1997	2091
HERC4	NM_015601	4423	5004	8381	6121	3240	4629	5024
HERC4	NM_001278186	4171	4488	7476	5478	2738	4090	4465
SIRT1	NM_012238	4107	3020	4706	3589	1581	2589	2779
CTNNA3	NM_001291133	2744	1	2	4	2	5	0
HERC4	NM_022079	4447	5014	8387	6132	3240	4636	5026
HERC4	NM_001278185	4213	4459	7394	5365	2967	4012	4403
SIRT1	NM_001142498	3588	2305	3570	2819	1038	1986	2078
TET1	NM_030625	9610	334	347	401	209	276	210
DDX50	NM_024045	2501	6756	10195	8289	4563	5440	6038
DNA2	NR_102264	4132	5267	8523	6117	2727	4306	5033
PBLD	NM_022129	2588	396	574	455	363	290	352
PBLD	NM_001033083	1225	140	243	189	188	107	164
DNA2	NM_001080449	4267	5862	9446	6794	3205	4748	5621
HK1	NM_033498	3870	27899	52232	33812	31323	22312	30968
COL13A1	NM_001130103	3115	1	2	2	0	0	3
TSPAN15	NR_147091	1775	156	222	214	122	161	206
HK1	NM_000188	3601	29076	54395	35132	32547	23320	32379
TSPAN15	NM_012339	1703	157	221	213	120	164	205
HK1	NM_001358263	3997	27899	52232	33812	31323	22312	30968
HK1	NM_001322367	3505	26883	50568	32476	29648	21519	30166
AIFM2	NM_032797	3134	7222	10458	8156	5677	6323	7035
HK1	NM_001322366	3492	27912	52246	33832	31334	22316	30970
HK1	NM_033500	3963	27899	52232	33812	31323	22312	30968
HK1	NM_001322364	3694	27899	52232	33812	31323	22312	30968
TSPAN15	NM_001351263	1443	118	158	137	62	111	158
COL13A1	NM_080800	3022	1	2	2	0	0	3
COL13A1	NM_001368883	3016	1	2	2	0	0	4
HK1	NM_001322365	3999	27899	52232	33812	31323	22312	30968
HK1	NM_033497	3816	27899	52232	33812	31323	22312	30968
COL13A1	NM_080798	2899	1	2	2	0	0	3
HK1	NM_033496	3598	27901	52232	33813	31323	22312	30969
COL13A1	NM_080805	2794	1	2	2	0	0	3
COL13A1	NM_001320951	3004	1	2	2	0	0	3
COL13A1	NM_001368884	2962	1	2	2	0	0	3
AIFM2	NM_001198696	3250	7523	10897	8471	5833	6559	7362
COL13A1	NM_001368882	3148	1	2	2	0	0	3
COL13A1	NM_001368885	2917	1	2	2	0	0	4
COL13A1	NM_001368886	3048	1	2	2	0	0	4
COL13A1	NM_001368895	2935	1	2	2	0	0	3
COL13A1	NM_001368896	2848	1	2	2	0	0	4
COL13A1	NM_001368897	2839	1	2	2	0	0	4
COL13A1	NM_001368898	2821	1	2	2	0	0	3
COL13A1	NM_080802	2968	1	2	2	0	0	3
COL13A1	NM_080801	3049	1	2	2	0	0	3
TBATA	NR_134532	1528	0	0	0	0	0	0
TBATA	NR_134533	1138	0	0	0	0	0	0
TBATA	NR_134534	1062	0	0	0	0	0	0
TBATA	NM_001318241	1605	0	0	0	0	0	0
TBATA	NM_001318243	1557	0	0	0	0	0	0
TBATA	NM_152710	1560	0	0	0	0	0	0
TBATA	NM_001318242	1627	0	0	0	0	0	0
PALD1	NM_014431	4610	5105	6786	6100	3931	4812	4541
TBATA	NR_134531	1478	0	0	0	0	0	0
ANAPC16	NM_001366791	3325	6839	9774	8412	4360	5590	6064
ANAPC16	NM_173473	3231	6751	9646	8333	4309	5513	5987
ANAPC16	NM_001242548	3102	4445	6408	5526	2773	3604	3942
ANAPC16	NR_038391	3008	4466	6516	5737	2845	3712	3993
ANAPC16	NR_038392	3074	4743	6868	6038	2936	3935	4222
PSAP	NM_002778	2748	62995	90900	78828	48510	51317	55517
CDH23	NM_001171931	3968	34	51	48	31	36	39
CDH23	NM_001171930	4858	25	44	44	36	32	36
ANAPC16	NM_001242547	3165	6147	8836	7651	4000	4996	5382
CDH23	NM_022124	11138	57	88	90	64	68	58
